date,country_name,percentage_of_cases,variant_name
6/22/20,Saudi Arabia,100,Org. Strain
7/6/20,Saudi Arabia,100,Org. Strain
6/22/20,Senegal,99,Org. Strain
1/4/21,Senegal,92.6,Org. Strain
1/18/21,Senegal,91,Org. Strain
3/15/21,Senegal,69.54,Org. Strain
4/26/21,Senegal,27.52,Org. Strain
7/5/21,Senegal,10.14,Org. Strain
7/19/21,Senegal,2.84,Org. Strain
8/2/21,Senegal,1.74,Org. Strain
8/16/21,Senegal,12.73,Org. Strain
1/3/22,Senegal,0,Org. Strain
1/17/22,Senegal,0,Org. Strain
5/9/22,Serbia,0,Org. Strain
5/23/22,Serbia,0,Org. Strain
6/20/22,Serbia,0.01,Org. Strain
7/18/22,Serbia,-0.01,Org. Strain
1/3/22,Seychelles,0.57,Org. Strain
1/17/22,Seychelles,0,Org. Strain
5/11/20,Singapore,100,Org. Strain
4/12/21,Singapore,12.63,Org. Strain
4/26/21,Singapore,12.87,Org. Strain
5/10/21,Singapore,11.66,Org. Strain
5/24/21,Singapore,3.27,Org. Strain
6/7/21,Singapore,3.64,Org. Strain
6/21/21,Singapore,2.74,Org. Strain
7/5/21,Singapore,1.46,Org. Strain
7/19/21,Singapore,0.5,Org. Strain
8/2/21,Singapore,0,Org. Strain
8/16/21,Singapore,0,Org. Strain
8/30/21,Singapore,0.12,Org. Strain
9/13/21,Singapore,0,Org. Strain
9/27/21,Singapore,0,Org. Strain
10/11/21,Singapore,0,Org. Strain
10/25/21,Singapore,0,Org. Strain
11/8/21,Singapore,0,Org. Strain
11/22/21,Singapore,0,Org. Strain
12/6/21,Singapore,0,Org. Strain
12/20/21,Singapore,0,Org. Strain
1/3/22,Singapore,0,Org. Strain
1/17/22,Singapore,0,Org. Strain
1/31/22,Singapore,0,Org. Strain
2/14/22,Singapore,0,Org. Strain
2/28/22,Singapore,0,Org. Strain
3/14/22,Singapore,0,Org. Strain
3/28/22,Singapore,0.01,Org. Strain
4/11/22,Singapore,-0.01,Org. Strain
4/25/22,Singapore,-0.01,Org. Strain
5/9/22,Singapore,0.01,Org. Strain
5/23/22,Singapore,0.01,Org. Strain
6/6/22,Singapore,0,Org. Strain
6/20/22,Singapore,-0.01,Org. Strain
7/4/22,Singapore,0,Org. Strain
7/18/22,Singapore,0,Org. Strain
8/1/22,Singapore,0,Org. Strain
8/15/22,Singapore,0.01,Org. Strain
8/29/22,Singapore,0,Org. Strain
9/12/22,Singapore,-0.01,Org. Strain
9/26/22,Singapore,-0.01,Org. Strain
10/10/22,Singapore,0,Org. Strain
10/24/22,Singapore,0,Org. Strain
11/7/22,Singapore,-0.01,Org. Strain
11/21/22,Singapore,0,Org. Strain
12/5/22,Singapore,-0.01,Org. Strain
12/19/22,Singapore,-0.01,Org. Strain
8/2/21,Sint Maarten (Dutch part),0,Org. Strain
8/30/21,Sint Maarten (Dutch part),0,Org. Strain
9/13/21,Sint Maarten (Dutch part),0,Org. Strain
9/27/21,Sint Maarten (Dutch part),0,Org. Strain
1/3/22,Sint Maarten (Dutch part),0,Org. Strain
1/4/21,Slovakia,3.78,Org. Strain
2/15/21,Slovakia,0.01,Org. Strain
3/1/21,Slovakia,0.95,Org. Strain
3/15/21,Slovakia,2.03,Org. Strain
3/29/21,Slovakia,1.29,Org. Strain
4/12/21,Slovakia,0.72,Org. Strain
4/26/21,Slovakia,0.25,Org. Strain
5/10/21,Slovakia,-0.01,Org. Strain
5/24/21,Slovakia,0.18,Org. Strain
6/7/21,Slovakia,0.7,Org. Strain
6/21/21,Slovakia,0.47,Org. Strain
7/5/21,Slovakia,1.05,Org. Strain
7/19/21,Slovakia,1.08,Org. Strain
8/2/21,Slovakia,0,Org. Strain
8/16/21,Slovakia,0,Org. Strain
8/30/21,Slovakia,0,Org. Strain
9/13/21,Slovakia,0,Org. Strain
9/27/21,Slovakia,0,Org. Strain
10/11/21,Slovakia,0,Org. Strain
10/25/21,Slovakia,0,Org. Strain
11/8/21,Slovakia,0,Org. Strain
11/22/21,Slovakia,0,Org. Strain
12/6/21,Slovakia,0,Org. Strain
12/20/21,Slovakia,0,Org. Strain
1/3/22,Slovakia,0,Org. Strain
1/17/22,Slovakia,0,Org. Strain
1/31/22,Slovakia,0,Org. Strain
2/14/22,Slovakia,-0.01,Org. Strain
2/28/22,Slovakia,0,Org. Strain
3/14/22,Slovakia,0.01,Org. Strain
3/28/22,Slovakia,0.01,Org. Strain
4/11/22,Slovakia,0.01,Org. Strain
4/25/22,Slovakia,0,Org. Strain
5/9/22,Slovakia,0,Org. Strain
5/23/22,Slovakia,0,Org. Strain
6/6/22,Slovakia,0,Org. Strain
6/20/22,Slovakia,-0.01,Org. Strain
7/4/22,Slovakia,0,Org. Strain
7/18/22,Slovakia,0,Org. Strain
8/1/22,Slovakia,-0.01,Org. Strain
8/15/22,Slovakia,-0.01,Org. Strain
8/29/22,Slovakia,0.01,Org. Strain
9/12/22,Slovakia,0,Org. Strain
9/26/22,Slovakia,-0.01,Org. Strain
10/10/22,Slovakia,0,Org. Strain
10/24/22,Slovakia,0,Org. Strain
11/7/22,Slovakia,0,Org. Strain
9/14/20,Slovenia,34.53,Org. Strain
9/28/20,Slovenia,28.31,Org. Strain
10/12/20,Slovenia,38.87,Org. Strain
10/26/20,Slovenia,40.95,Org. Strain
11/9/20,Slovenia,28.11,Org. Strain
11/23/20,Slovenia,30.41,Org. Strain
12/7/20,Slovenia,21.69,Org. Strain
12/21/20,Slovenia,16.34,Org. Strain
1/4/21,Slovenia,9.58,Org. Strain
1/18/21,Slovenia,9.63,Org. Strain
2/1/21,Slovenia,25.8,Org. Strain
2/15/21,Slovenia,11.13,Org. Strain
3/1/21,Slovenia,9.5,Org. Strain
3/15/21,Slovenia,3.76,Org. Strain
3/29/21,Slovenia,2.09,Org. Strain
4/12/21,Slovenia,0.93,Org. Strain
4/26/21,Slovenia,0.7,Org. Strain
5/10/21,Slovenia,0.68,Org. Strain
5/24/21,Slovenia,0.3,Org. Strain
6/7/21,Slovenia,1.03,Org. Strain
6/21/21,Slovenia,1.6,Org. Strain
7/5/21,Slovenia,1.85,Org. Strain
7/19/21,Slovenia,1.41,Org. Strain
8/2/21,Slovenia,0.11,Org. Strain
8/16/21,Slovenia,0.06,Org. Strain
8/30/21,Slovenia,0.04,Org. Strain
9/13/21,Slovenia,0,Org. Strain
9/27/21,Slovenia,0.05,Org. Strain
10/11/21,Slovenia,0.04,Org. Strain
10/25/21,Slovenia,0,Org. Strain
11/8/21,Slovenia,0,Org. Strain
11/22/21,Slovenia,0,Org. Strain
12/6/21,Slovenia,0,Org. Strain
12/20/21,Slovenia,0.39,Org. Strain
1/3/22,Slovenia,0,Org. Strain
1/17/22,Slovenia,0.01,Org. Strain
1/31/22,Slovenia,-0.01,Org. Strain
2/14/22,Slovenia,0,Org. Strain
2/28/22,Slovenia,0,Org. Strain
3/14/22,Slovenia,0,Org. Strain
3/28/22,Slovenia,0.11,Org. Strain
4/11/22,Slovenia,0,Org. Strain
4/25/22,Slovenia,0.01,Org. Strain
5/9/22,Slovenia,0.01,Org. Strain
5/23/22,Slovenia,-0.01,Org. Strain
6/6/22,Slovenia,0,Org. Strain
6/20/22,Slovenia,-0.01,Org. Strain
7/4/22,Slovenia,0,Org. Strain
7/18/22,Slovenia,0,Org. Strain
8/1/22,Slovenia,0,Org. Strain
8/15/22,Slovenia,0,Org. Strain
8/29/22,Slovenia,0,Org. Strain
9/12/22,Slovenia,0.01,Org. Strain
9/26/22,Slovenia,-0.01,Org. Strain
10/10/22,Slovenia,0.01,Org. Strain
10/24/22,Slovenia,0.01,Org. Strain
11/7/22,Slovenia,-0.01,Org. Strain
11/21/22,Slovenia,0.01,Org. Strain
12/5/22,Slovenia,0,Org. Strain
12/19/22,Slovenia,-0.01,Org. Strain
5/11/20,South Africa,100,Org. Strain
6/22/20,South Africa,100,Org. Strain
7/6/20,South Africa,100,Org. Strain
7/20/20,South Africa,100,Org. Strain
8/3/20,South Africa,100,Org. Strain
8/17/20,South Africa,100,Org. Strain
8/31/20,South Africa,91.27,Org. Strain
9/14/20,South Africa,87.9,Org. Strain
9/28/20,South Africa,73.85,Org. Strain
10/12/20,South Africa,84.15,Org. Strain
10/26/20,South Africa,70.74,Org. Strain
11/9/20,South Africa,50,Org. Strain
11/23/20,South Africa,30.65,Org. Strain
12/7/20,South Africa,10.64,Org. Strain
12/21/20,South Africa,4.94,Org. Strain
1/4/21,South Africa,3.74,Org. Strain
1/18/21,South Africa,4.85,Org. Strain
2/1/21,South Africa,0.83,Org. Strain
2/15/21,South Africa,0.98,Org. Strain
3/1/21,South Africa,0,Org. Strain
3/15/21,South Africa,0.99,Org. Strain
3/29/21,South Africa,1.93,Org. Strain
4/12/21,South Africa,1.19,Org. Strain
4/26/21,South Africa,5.77,Org. Strain
5/10/21,South Africa,7.64,Org. Strain
5/24/21,South Africa,5.69,Org. Strain
6/7/21,South Africa,5.07,Org. Strain
6/21/21,South Africa,4.15,Org. Strain
7/5/21,South Africa,2.43,Org. Strain
7/19/21,South Africa,1.29,Org. Strain
8/2/21,South Africa,1.08,Org. Strain
8/16/21,South Africa,0.52,Org. Strain
8/30/21,South Africa,0.33,Org. Strain
9/13/21,South Africa,0.18,Org. Strain
9/27/21,South Africa,0.3,Org. Strain
10/11/21,South Africa,0.28,Org. Strain
10/25/21,South Africa,0.72,Org. Strain
11/8/21,South Africa,0.84,Org. Strain
11/22/21,South Africa,1.48,Org. Strain
12/6/21,South Africa,1.53,Org. Strain
12/20/21,South Africa,1.74,Org. Strain
1/3/22,South Africa,1.11,Org. Strain
1/17/22,South Africa,0.78,Org. Strain
1/31/22,South Africa,0.48,Org. Strain
2/14/22,South Africa,0.83,Org. Strain
2/28/22,South Africa,0.2,Org. Strain
3/14/22,South Africa,-0.01,Org. Strain
3/28/22,South Africa,0.17,Org. Strain
4/11/22,South Africa,0,Org. Strain
4/25/22,South Africa,0.33,Org. Strain
5/9/22,South Africa,-0.01,Org. Strain
5/23/22,South Africa,0.01,Org. Strain
6/6/22,South Africa,0.11,Org. Strain
6/20/22,South Africa,0,Org. Strain
7/4/22,South Africa,0.37,Org. Strain
7/18/22,South Africa,-0.01,Org. Strain
8/1/22,South Africa,0,Org. Strain
8/15/22,South Africa,0,Org. Strain
8/29/22,South Africa,-0.01,Org. Strain
9/12/22,South Africa,0.01,Org. Strain
9/26/22,South Africa,0,Org. Strain
10/10/22,South Africa,0.01,Org. Strain
10/24/22,South Africa,0,Org. Strain
11/7/22,South Africa,0,Org. Strain
11/21/22,South Africa,0,Org. Strain
6/8/20,South Korea,100,Org. Strain
6/22/20,South Korea,100,Org. Strain
7/6/20,South Korea,100,Org. Strain
7/20/20,South Korea,100,Org. Strain
8/17/20,South Korea,100,Org. Strain
8/31/20,South Korea,100,Org. Strain
11/23/20,South Korea,97.06,Org. Strain
12/7/20,South Korea,94.01,Org. Strain
12/21/20,South Korea,94.39,Org. Strain
1/4/21,South Korea,88.88,Org. Strain
1/18/21,South Korea,80.64,Org. Strain
2/1/21,South Korea,83.7,Org. Strain
2/15/21,South Korea,72.71,Org. Strain
3/1/21,South Korea,76.07,Org. Strain
3/15/21,South Korea,88.63,Org. Strain
3/29/21,South Korea,80.99,Org. Strain
4/12/21,South Korea,71.15,Org. Strain
4/26/21,South Korea,58.2,Org. Strain
5/10/21,South Korea,44.64,Org. Strain
5/24/21,South Korea,31.26,Org. Strain
6/7/21,South Korea,67.86,Org. Strain
6/21/21,South Korea,63.91,Org. Strain
7/5/21,South Korea,40.9,Org. Strain
7/19/21,South Korea,31.19,Org. Strain
8/2/21,South Korea,17.34,Org. Strain
8/16/21,South Korea,3.22,Org. Strain
8/30/21,South Korea,1.81,Org. Strain
9/13/21,South Korea,0.59,Org. Strain
9/27/21,South Korea,0.11,Org. Strain
10/11/21,South Korea,0,Org. Strain
10/25/21,South Korea,0,Org. Strain
11/8/21,South Korea,0,Org. Strain
11/22/21,South Korea,0,Org. Strain
12/6/21,South Korea,0,Org. Strain
12/20/21,South Korea,0,Org. Strain
1/3/22,South Korea,0,Org. Strain
1/17/22,South Korea,-0.01,Org. Strain
1/31/22,South Korea,0,Org. Strain
2/14/22,South Korea,0,Org. Strain
2/28/22,South Korea,0,Org. Strain
3/14/22,South Korea,0,Org. Strain
3/28/22,South Korea,0,Org. Strain
4/11/22,South Korea,0,Org. Strain
4/25/22,South Korea,0.01,Org. Strain
5/9/22,South Korea,0,Org. Strain
5/23/22,South Korea,-0.01,Org. Strain
6/6/22,South Korea,0,Org. Strain
6/20/22,South Korea,-0.01,Org. Strain
7/4/22,South Korea,0,Org. Strain
7/18/22,South Korea,-0.01,Org. Strain
8/1/22,South Korea,0,Org. Strain
8/15/22,South Korea,-0.01,Org. Strain
8/29/22,South Korea,-0.01,Org. Strain
9/12/22,South Korea,0,Org. Strain
9/26/22,South Korea,0,Org. Strain
10/10/22,South Korea,0,Org. Strain
10/24/22,South Korea,0.01,Org. Strain
11/7/22,South Korea,0.01,Org. Strain
11/21/22,South Korea,0,Org. Strain
12/5/22,South Korea,-0.01,Org. Strain
5/11/20,Spain,100,Org. Strain
7/6/20,Spain,48.15,Org. Strain
7/20/20,Spain,36.36,Org. Strain
8/3/20,Spain,31.51,Org. Strain
8/17/20,Spain,25.4,Org. Strain
8/31/20,Spain,8.63,Org. Strain
9/14/20,Spain,6.68,Org. Strain
9/28/20,Spain,17.74,Org. Strain
10/12/20,Spain,7.47,Org. Strain
10/26/20,Spain,6.91,Org. Strain
11/9/20,Spain,6.4,Org. Strain
11/23/20,Spain,5.76,Org. Strain
12/7/20,Spain,5.14,Org. Strain
12/21/20,Spain,6.56,Org. Strain
1/4/21,Spain,9.46,Org. Strain
1/18/21,Spain,8.4,Org. Strain
2/1/21,Spain,9.59,Org. Strain
2/15/21,Spain,8.04,Org. Strain
3/1/21,Spain,8.29,Org. Strain
3/15/21,Spain,7.06,Org. Strain
3/29/21,Spain,4.62,Org. Strain
4/12/21,Spain,3.02,Org. Strain
4/26/21,Spain,1.93,Org. Strain
5/10/21,Spain,1.29,Org. Strain
5/24/21,Spain,1.89,Org. Strain
6/7/21,Spain,2.15,Org. Strain
6/21/21,Spain,3.77,Org. Strain
7/5/21,Spain,1.13,Org. Strain
7/19/21,Spain,0.26,Org. Strain
8/2/21,Spain,0.18,Org. Strain
8/16/21,Spain,0.1,Org. Strain
8/30/21,Spain,0.14,Org. Strain
9/13/21,Spain,0.03,Org. Strain
9/27/21,Spain,0,Org. Strain
10/11/21,Spain,0,Org. Strain
10/25/21,Spain,0,Org. Strain
11/8/21,Spain,0.04,Org. Strain
11/22/21,Spain,0,Org. Strain
12/6/21,Spain,0.06,Org. Strain
12/20/21,Spain,0.01,Org. Strain
1/3/22,Spain,0.15,Org. Strain
1/17/22,Spain,0.13,Org. Strain
1/31/22,Spain,0.04,Org. Strain
2/14/22,Spain,0.01,Org. Strain
2/28/22,Spain,0,Org. Strain
3/14/22,Spain,0,Org. Strain
3/28/22,Spain,0.03,Org. Strain
4/11/22,Spain,0.11,Org. Strain
4/25/22,Spain,0.22,Org. Strain
5/9/22,Spain,-0.01,Org. Strain
5/23/22,Spain,0.03,Org. Strain
6/6/22,Spain,0,Org. Strain
6/20/22,Spain,0.01,Org. Strain
7/4/22,Spain,0,Org. Strain
7/18/22,Spain,0.03,Org. Strain
8/1/22,Spain,0.01,Org. Strain
8/15/22,Spain,0,Org. Strain
8/29/22,Spain,0.01,Org. Strain
9/12/22,Spain,0,Org. Strain
9/26/22,Spain,0,Org. Strain
10/10/22,Spain,0,Org. Strain
10/24/22,Spain,-0.01,Org. Strain
11/7/22,Spain,0.01,Org. Strain
11/21/22,Spain,0.01,Org. Strain
12/5/22,Spain,0,Org. Strain
12/19/22,Spain,-0.01,Org. Strain
7/19/21,Sri Lanka,1.98,Org. Strain
8/16/21,Sri Lanka,0,Org. Strain
9/13/21,Sri Lanka,0,Org. Strain
10/11/21,Sri Lanka,0,Org. Strain
11/8/21,Sri Lanka,0,Org. Strain
12/6/21,Sri Lanka,0,Org. Strain
12/20/21,Sri Lanka,0,Org. Strain
1/3/22,Sri Lanka,0.01,Org. Strain
1/17/22,Sri Lanka,0.7,Org. Strain
1/31/22,Sri Lanka,0.52,Org. Strain
2/14/22,Sri Lanka,0,Org. Strain
11/9/20,Sweden,26.6,Org. Strain
11/23/20,Sweden,16.35,Org. Strain
12/7/20,Sweden,20,Org. Strain
12/21/20,Sweden,14.44,Org. Strain
1/4/21,Sweden,10.49,Org. Strain
1/18/21,Sweden,8.89,Org. Strain
2/1/21,Sweden,10.31,Org. Strain
2/15/21,Sweden,6.64,Org. Strain
3/1/21,Sweden,3.52,Org. Strain
3/15/21,Sweden,1.09,Org. Strain
3/29/21,Sweden,0.64,Org. Strain
4/12/21,Sweden,1.17,Org. Strain
4/26/21,Sweden,0.89,Org. Strain
5/10/21,Sweden,0.58,Org. Strain
5/24/21,Sweden,0.53,Org. Strain
6/7/21,Sweden,0.75,Org. Strain
6/21/21,Sweden,0.84,Org. Strain
7/5/21,Sweden,0.6,Org. Strain
7/19/21,Sweden,0.36,Org. Strain
8/2/21,Sweden,0.08,Org. Strain
8/16/21,Sweden,0,Org. Strain
8/30/21,Sweden,0,Org. Strain
9/13/21,Sweden,0,Org. Strain
9/27/21,Sweden,0,Org. Strain
10/11/21,Sweden,0,Org. Strain
10/25/21,Sweden,0,Org. Strain
11/8/21,Sweden,0,Org. Strain
11/22/21,Sweden,0,Org. Strain
12/6/21,Sweden,0.05,Org. Strain
12/20/21,Sweden,-0.01,Org. Strain
1/3/22,Sweden,0,Org. Strain
1/17/22,Sweden,0.01,Org. Strain
1/31/22,Sweden,0,Org. Strain
2/14/22,Sweden,0.02,Org. Strain
2/28/22,Sweden,0,Org. Strain
3/14/22,Sweden,0,Org. Strain
3/28/22,Sweden,-0.01,Org. Strain
4/11/22,Sweden,0,Org. Strain
4/25/22,Sweden,0,Org. Strain
5/9/22,Sweden,-0.01,Org. Strain
5/23/22,Sweden,0,Org. Strain
6/6/22,Sweden,0,Org. Strain
6/20/22,Sweden,0,Org. Strain
7/4/22,Sweden,0.01,Org. Strain
7/18/22,Sweden,0,Org. Strain
8/1/22,Sweden,0.01,Org. Strain
8/15/22,Sweden,0,Org. Strain
8/29/22,Sweden,0.01,Org. Strain
9/12/22,Sweden,-0.01,Org. Strain
9/26/22,Sweden,0,Org. Strain
10/10/22,Sweden,0,Org. Strain
10/24/22,Sweden,0,Org. Strain
11/7/22,Sweden,0,Org. Strain
11/21/22,Sweden,0,Org. Strain
12/5/22,Sweden,0,Org. Strain
12/19/22,Sweden,0,Org. Strain
7/20/20,Switzerland,99.31,Org. Strain
8/3/20,Switzerland,88.33,Org. Strain
8/17/20,Switzerland,69.54,Org. Strain
8/31/20,Switzerland,45.46,Org. Strain
9/14/20,Switzerland,32.57,Org. Strain
10/12/20,Switzerland,38.26,Org. Strain
10/26/20,Switzerland,30.64,Org. Strain
11/9/20,Switzerland,25.51,Org. Strain
11/23/20,Switzerland,30.83,Org. Strain
12/7/20,Switzerland,31.33,Org. Strain
12/21/20,Switzerland,24.83,Org. Strain
1/4/21,Switzerland,21.25,Org. Strain
1/18/21,Switzerland,18.21,Org. Strain
2/1/21,Switzerland,18.72,Org. Strain
2/15/21,Switzerland,12.78,Org. Strain
3/1/21,Switzerland,10.67,Org. Strain
3/15/21,Switzerland,6.92,Org. Strain
3/29/21,Switzerland,4.34,Org. Strain
4/12/21,Switzerland,3.09,Org. Strain
4/26/21,Switzerland,2.57,Org. Strain
5/10/21,Switzerland,2.82,Org. Strain
5/24/21,Switzerland,3.37,Org. Strain
6/7/21,Switzerland,3.52,Org. Strain
6/21/21,Switzerland,2.94,Org. Strain
7/5/21,Switzerland,3.17,Org. Strain
7/19/21,Switzerland,0.44,Org. Strain
8/2/21,Switzerland,0.7,Org. Strain
8/16/21,Switzerland,0.84,Org. Strain
8/30/21,Switzerland,0.02,Org. Strain
9/13/21,Switzerland,0,Org. Strain
9/27/21,Switzerland,0,Org. Strain
10/11/21,Switzerland,0.03,Org. Strain
10/25/21,Switzerland,0,Org. Strain
11/8/21,Switzerland,0.04,Org. Strain
11/22/21,Switzerland,0,Org. Strain
12/6/21,Switzerland,0.02,Org. Strain
12/20/21,Switzerland,0.03,Org. Strain
1/3/22,Switzerland,0.02,Org. Strain
1/17/22,Switzerland,-0.01,Org. Strain
1/31/22,Switzerland,0,Org. Strain
2/14/22,Switzerland,0,Org. Strain
2/28/22,Switzerland,-0.01,Org. Strain
3/14/22,Switzerland,0,Org. Strain
3/28/22,Switzerland,0.01,Org. Strain
4/11/22,Switzerland,0,Org. Strain
4/25/22,Switzerland,-0.01,Org. Strain
5/9/22,Switzerland,0,Org. Strain
5/23/22,Switzerland,0,Org. Strain
6/6/22,Switzerland,0.01,Org. Strain
6/20/22,Switzerland,0,Org. Strain
7/4/22,Switzerland,0.01,Org. Strain
7/18/22,Switzerland,0,Org. Strain
8/1/22,Switzerland,-0.01,Org. Strain
8/15/22,Switzerland,-0.01,Org. Strain
8/29/22,Switzerland,0,Org. Strain
9/12/22,Switzerland,0,Org. Strain
9/26/22,Switzerland,0,Org. Strain
10/10/22,Switzerland,0,Org. Strain
10/24/22,Switzerland,-0.01,Org. Strain
11/7/22,Switzerland,-0.01,Org. Strain
11/21/22,Switzerland,0.01,Org. Strain
12/5/22,Switzerland,-0.01,Org. Strain
12/19/22,Switzerland,0.01,Org. Strain
4/25/22,Taiwan,0,Org. Strain
5/9/22,Taiwan,0,Org. Strain
5/23/22,Taiwan,0,Org. Strain
6/6/22,Taiwan,0,Org. Strain
4/26/21,Thailand,1.9,Org. Strain
5/10/21,Thailand,0.85,Org. Strain
5/24/21,Thailand,3.06,Org. Strain
6/7/21,Thailand,1.46,Org. Strain
6/21/21,Thailand,0,Org. Strain
7/5/21,Thailand,0,Org. Strain
7/19/21,Thailand,0.22,Org. Strain
8/2/21,Thailand,0,Org. Strain
8/16/21,Thailand,0,Org. Strain
8/30/21,Thailand,0.01,Org. Strain
9/13/21,Thailand,0,Org. Strain
9/27/21,Thailand,0.17,Org. Strain
10/11/21,Thailand,0,Org. Strain
10/25/21,Thailand,0,Org. Strain
11/8/21,Thailand,0,Org. Strain
11/22/21,Thailand,0,Org. Strain
12/6/21,Thailand,1.37,Org. Strain
12/20/21,Thailand,0,Org. Strain
1/3/22,Thailand,0,Org. Strain
1/17/22,Thailand,-0.01,Org. Strain
1/31/22,Thailand,0.01,Org. Strain
2/14/22,Thailand,0,Org. Strain
2/28/22,Thailand,0,Org. Strain
3/14/22,Thailand,0,Org. Strain
3/28/22,Thailand,0,Org. Strain
4/11/22,Thailand,0.01,Org. Strain
4/25/22,Thailand,0.01,Org. Strain
5/9/22,Thailand,0.01,Org. Strain
5/23/22,Thailand,0,Org. Strain
6/6/22,Thailand,0,Org. Strain
6/20/22,Thailand,0,Org. Strain
7/4/22,Thailand,0,Org. Strain
7/18/22,Thailand,0,Org. Strain
8/1/22,Thailand,0.01,Org. Strain
8/15/22,Thailand,-0.01,Org. Strain
8/29/22,Thailand,0,Org. Strain
9/12/22,Thailand,0,Org. Strain
9/26/22,Thailand,0,Org. Strain
10/10/22,Thailand,-0.01,Org. Strain
10/24/22,Thailand,-0.01,Org. Strain
11/7/22,Thailand,-0.01,Org. Strain
11/21/22,Thailand,0,Org. Strain
12/5/22,Thailand,0.01,Org. Strain
5/10/21,Trinidad and Tobago,25,Org. Strain
8/16/21,Trinidad and Tobago,0,Org. Strain
8/30/21,Trinidad and Tobago,0,Org. Strain
11/22/21,Trinidad and Tobago,0,Org. Strain
1/17/22,Trinidad and Tobago,0,Org. Strain
1/31/22,Trinidad and Tobago,0,Org. Strain
7/18/22,Trinidad and Tobago,0,Org. Strain
8/1/22,Trinidad and Tobago,0,Org. Strain
8/15/22,Trinidad and Tobago,0,Org. Strain
8/29/22,Trinidad and Tobago,0,Org. Strain
2/1/21,Turkey,31.74,Org. Strain
2/15/21,Turkey,73.35,Org. Strain
3/1/21,Turkey,90.47,Org. Strain
3/15/21,Turkey,50.01,Org. Strain
3/29/21,Turkey,24.99,Org. Strain
4/12/21,Turkey,88.74,Org. Strain
5/10/21,Turkey,97.28,Org. Strain
6/7/21,Turkey,81.41,Org. Strain
6/21/21,Turkey,39.45,Org. Strain
7/5/21,Turkey,13.86,Org. Strain
7/19/21,Turkey,21.24,Org. Strain
8/2/21,Turkey,9.65,Org. Strain
8/16/21,Turkey,27.33,Org. Strain
8/30/21,Turkey,20.69,Org. Strain
9/13/21,Turkey,0,Org. Strain
9/27/21,Turkey,0,Org. Strain
10/11/21,Turkey,0,Org. Strain
10/25/21,Turkey,0,Org. Strain
11/8/21,Turkey,0.21,Org. Strain
11/22/21,Turkey,0.09,Org. Strain
12/6/21,Turkey,0.05,Org. Strain
12/20/21,Turkey,0.12,Org. Strain
1/3/22,Turkey,0.14,Org. Strain
1/17/22,Turkey,0,Org. Strain
1/31/22,Turkey,0,Org. Strain
2/14/22,Turkey,0,Org. Strain
2/28/22,Turkey,0.01,Org. Strain
3/14/22,Turkey,0.08,Org. Strain
4/11/22,Turkey,-0.01,Org. Strain
4/25/22,Turkey,-0.01,Org. Strain
5/9/22,Turkey,0,Org. Strain
5/23/22,Turkey,0,Org. Strain
6/6/22,Turkey,0,Org. Strain
6/20/22,Turkey,0,Org. Strain
7/4/22,Turkey,0.01,Org. Strain
7/18/22,Turkey,0,Org. Strain
8/1/22,Turkey,0.01,Org. Strain
8/15/22,Turkey,-0.01,Org. Strain
8/29/22,Turkey,0,Org. Strain
9/12/22,Turkey,0.01,Org. Strain
9/26/22,Turkey,0,Org. Strain
10/10/22,Turkey,0.01,Org. Strain
11/7/22,Turkey,0,Org. Strain
11/21/22,Turkey,0,Org. Strain
6/7/21,Uganda,0.88,Org. Strain
6/21/21,Uganda,3.03,Org. Strain
12/20/21,Ukraine,0,Org. Strain
8/15/22,Ukraine,0,Org. Strain
5/11/20,United Arab Emirates,100,Org. Strain
5/25/20,United Arab Emirates,100,Org. Strain
6/22/20,United Arab Emirates,100,Org. Strain
7/6/20,United Arab Emirates,100,Org. Strain
1/4/21,United Arab Emirates,66.21,Org. Strain
1/18/21,United Arab Emirates,44.46,Org. Strain
2/1/21,United Arab Emirates,26.8,Org. Strain
2/15/21,United Arab Emirates,22.4,Org. Strain
5/11/20,United Kingdom,100,Org. Strain
5/25/20,United Kingdom,100,Org. Strain
6/8/20,United Kingdom,100,Org. Strain
6/22/20,United Kingdom,100,Org. Strain
7/6/20,United Kingdom,99.91,Org. Strain
7/20/20,United Kingdom,98.61,Org. Strain
8/3/20,United Kingdom,96.62,Org. Strain
8/17/20,United Kingdom,88.43,Org. Strain
8/31/20,United Kingdom,61.43,Org. Strain
9/14/20,United Kingdom,56.62,Org. Strain
9/28/20,United Kingdom,45.36,Org. Strain
10/12/20,United Kingdom,35.38,Org. Strain
10/26/20,United Kingdom,28.55,Org. Strain
11/9/20,United Kingdom,22.88,Org. Strain
11/23/20,United Kingdom,18.2,Org. Strain
12/7/20,United Kingdom,13.09,Org. Strain
12/21/20,United Kingdom,6.87,Org. Strain
1/4/21,United Kingdom,3.8,Org. Strain
1/18/21,United Kingdom,1.97,Org. Strain
2/1/21,United Kingdom,0.96,Org. Strain
2/15/21,United Kingdom,0.65,Org. Strain
3/1/21,United Kingdom,0.5,Org. Strain
3/15/21,United Kingdom,0.79,Org. Strain
3/29/21,United Kingdom,0.53,Org. Strain
4/12/21,United Kingdom,0.59,Org. Strain
4/26/21,United Kingdom,0.92,Org. Strain
5/10/21,United Kingdom,0.73,Org. Strain
5/24/21,United Kingdom,0.46,Org. Strain
6/7/21,United Kingdom,0.1,Org. Strain
